maskset_sk,wafer_layout,component_sk,component_id,ucs_die_x,ucs_die_y,ucs_flash_x,ucs_flash_y,ucs_die_in_flash_x,ucs_die_in_flash_y,ucs_die_origin_x,ucs_die_origin_y,ucs_flash_wafer_layout_sk,ucs_die_wafer_layout_sk,metrology17_site,sort_die_x,sort_die_y,sort_test_flag,wet_flash_x,wet_flash_y
90001838,KAMORTA,90001838,DEFAULT,1,-9,0,-2,1,1,-115.47999999998046,-78593.79,90172521,96394539,,20,33,T,8,3
90001838,KAMORTA,90001838,DEFAULT,1,-8,0,-2,1,2,-115.47999999998046,-72034.33,90172521,96394540,,20,32,T,8,3
90001838,KAMORTA,90001838,DEFAULT,1,-7,0,-2,1,3,-115.47999999998046,-65474.869999999995,90172521,96394541,,20,31,T,8,3
90001838,KAMORTA,90001838,DEFAULT,1,-6,0,-2,1,4,-115.47999999998046,-58915.409999999996,90172521,96394542,,20,30,T,8,3
90001838,KAMORTA,90001838,DEFAULT,1,-5,0,-1,1,0,-115.47999999998046,-52355.95,90172522,96394553,,20,29,T,8,4
90001838,KAMORTA,90001838,DEFAULT,1,-4,0,-1,1,1,-115.47999999998046,-45796.49,90172522,96394554,,20,28,T,8,4
90001838,KAMORTA,90001838,DEFAULT,1,-3,0,-1,1,2,-115.47999999998046,-39237.03,90172522,96394555,,20,27,T,8,4
90001838,KAMORTA,90001838,DEFAULT,1,-2,0,-1,1,3,-115.47999999998046,-32677.569999999992,90172522,96394556,,20,26,T,8,4
90001838,KAMORTA,90001838,DEFAULT,1,-1,0,-1,1,4,-115.47999999998046,-26118.109999999993,90172522,96394557,,20,25,T,8,4
90001838,KAMORTA,90001838,DEFAULT,1,0,0,0,1,0,-115.47999999998046,-19558.649999999994,90172523,96394568,2,20,24,T,8,5
90001838,KAMORTA,90001838,DEFAULT,1,1,0,0,1,1,-115.47999999998046,-12999.189999999993,90172523,96394569,2,20,23,T,8,5
90001838,KAMORTA,90001838,DEFAULT,1,2,0,0,1,2,-115.47999999998046,-6439.729999999992,90172523,96394570,2,20,22,T,8,5
90001838,KAMORTA,90001838,DEFAULT,1,3,0,0,1,3,-115.47999999998046,119.73000000001048,90172523,96394571,2,20,21,T,8,5
90001838,KAMORTA,90001838,DEFAULT,1,4,0,0,1,4,-115.47999999998046,6679.19000000001,90172523,96394572,2,20,20,T,8,5
90001838,KAMORTA,90001838,DEFAULT,1,5,0,1,1,0,-115.47999999998046,13238.650000000009,90172524,96394583,,20,19,T,8,6
90001838,KAMORTA,90001838,DEFAULT,1,6,0,1,1,1,-115.47999999998046,19798.110000000008,90172524,96394584,,20,18,T,8,6
90001838,KAMORTA,90001838,DEFAULT,1,7,0,1,1,2,-115.47999999998046,26357.57000000001,90172524,96394585,,20,17,T,8,6
90001838,KAMORTA,90001838,DEFAULT,1,8,0,1,1,3,-115.47999999998046,32917.03000000001,90172524,96394586,,20,16,T,8,6
90001838,KAMORTA,90001838,DEFAULT,1,9,0,1,1,4,-115.47999999998046,39476.49000000001,90172524,96394587,,20,15,T,8,6
90001838,KAMORTA,90001838,DEFAULT,1,10,0,2,1,0,-115.47999999998046,46035.95000000001,90172525,96394598,,20,14,T,8,7
90001838,KAMORTA,90001838,DEFAULT,1,11,0,2,1,1,-115.47999999998046,52595.41000000001,90172525,96394599,,20,13,T,8,7
90001838,KAMORTA,90001838,DEFAULT,1,12,0,2,1,2,-115.47999999998046,59154.87000000001,90172525,96394600,,20,12,T,8,7
90001838,KAMORTA,90001838,DEFAULT,1,13,0,2,1,3,-115.47999999998046,65714.33000000002,90172525,96394601,,20,11,T,8,7
90001838,KAMORTA,90001838,DEFAULT,1,14,0,2,1,4,-115.47999999998046,72273.79000000001,90172525,96394602,,20,10,T,8,7
90001838,KAMORTA,90001838,DEFAULT,1,15,0,3,1,0,-115.47999999998046,78833.25000000001,90172526,96394613,12,20,9,T,8,8
90001838,KAMORTA,90001838,DEFAULT,1,16,0,3,1,1,-115.47999999998046,85392.71000000002,90172526,96394614,12,20,8,T,8,8
90001838,KAMORTA,90001838,DEFAULT,1,17,0,3,1,2,-115.47999999998046,91952.17000000001,90172526,96394615,12,20,7,T,8,8
90001838,KAMORTA,90001838,DEFAULT,1,18,0,3,1,3,-115.47999999998046,98511.63000000002,90172526,96394616,12,20,6,T,8,8
90001838,KAMORTA,90001838,DEFAULT,1,19,0,3,1,4,-115.47999999998046,105071.09000000003,90172526,96394617,12,20,5,T,8,8
90001838,KAMORTA,90001838,DEFAULT,1,20,0,4,1,0,-115.47999999998046,111630.55000000002,90172527,96394628,,20,4,T,8,9
90001838,KAMORTA,90001838,DEFAULT,1,21,0,4,1,1,-115.47999999998046,118190.01000000002,90172527,96394629,,20,3,T,8,9
90001838,KAMORTA,90001838,DEFAULT,1,22,0,4,1,2,-115.47999999998046,124749.47000000002,90172527,96394630,,20,2,T,8,9
90001838,KAMORTA,90001838,DEFAULT,1,23,0,4,1,3,-115.47999999998046,131308.93000000002,90172527,96394631,,20,1,T,8,9
90001838,KAMORTA,90001838,DEFAULT,1,24,0,4,1,4,-115.47999999998046,137868.39,90172527,96394632,,20,0,T,8,9
90001838,KAMORTA,90001838,DEFAULT,1,25,0,5,1,0,-115.47999999998046,144427.85000000003,90172528,96394643,,20,-1,P,8,10
90001838,KAMORTA,90001838,DEFAULT,1,26,0,5,1,1,-115.47999999998046,150987.31000000003,90172528,96394644,,20,-2,P,8,10
90001838,KAMORTA,90001838,DEFAULT,1,27,0,5,1,2,-115.47999999998046,157546.77000000005,90172528,96394645,,20,-3,P,8,10
90001838,KAMORTA,90001838,DEFAULT,1,28,0,5,1,3,-115.47999999998046,164106.23000000004,90172528,96394646,,20,-4,P,8,10
90001838,KAMORTA,90001838,DEFAULT,1,29,0,5,1,4,-115.47999999998046,170665.69000000003,90172528,96394647,,20,-5,P,8,10
90001838,KAMORTA,90001838,DEFAULT,2,-20,0,-4,2,0,7155.48000000002,-150747.85,90172519,96394513,,21,44,P,8,1
90001838,KAMORTA,90001838,DEFAULT,2,-19,0,-4,2,1,7155.48000000002,-144188.39,90172519,96394514,,21,43,T,8,1
90001838,KAMORTA,90001838,DEFAULT,2,-18,0,-4,2,2,7155.48000000002,-137628.93,90172519,96394515,,21,42,T,8,1
90001838,KAMORTA,90001838,DEFAULT,2,-17,0,-4,2,3,7155.48000000002,-131069.47,90172519,96394516,,21,41,T,8,1
90001838,KAMORTA,90001838,DEFAULT,2,-16,0,-4,2,4,7155.48000000002,-124510.01000000001,90172519,96394517,,21,40,T,8,1
90001838,KAMORTA,90001838,DEFAULT,2,-15,0,-3,2,0,7155.48000000002,-117950.55,90172520,96394528,,21,39,T,8,2
90001838,KAMORTA,90001838,DEFAULT,2,-14,0,-3,2,1,7155.48000000002,-111391.09,90172520,96394529,,21,38,T,8,2
90001838,KAMORTA,90001838,DEFAULT,2,-13,0,-3,2,2,7155.48000000002,-104831.63,90172520,96394530,,21,37,T,8,2
90001838,KAMORTA,90001838,DEFAULT,2,-12,0,-3,2,3,7155.48000000002,-98272.17,90172520,96394531,,21,36,T,8,2
90001838,KAMORTA,90001838,DEFAULT,2,-11,0,-3,2,4,7155.48000000002,-91712.70999999999,90172520,96394532,,21,35,T,8,2
90001838,KAMORTA,90001838,DEFAULT,2,-10,0,-2,2,0,7155.48000000002,-85153.25,90172521,96394543,,21,34,T,8,3
90001838,KAMORTA,90001838,DEFAULT,2,-9,0,-2,2,1,7155.48000000002,-78593.79,90172521,96394544,,21,33,T,8,3
90001838,KAMORTA,90001838,DEFAULT,2,-8,0,-2,2,2,7155.48000000002,-72034.33,90172521,96394545,,21,32,T,8,3
90001838,KAMORTA,90001838,DEFAULT,2,-7,0,-2,2,3,7155.48000000002,-65474.869999999995,90172521,96394546,,21,31,T,8,3
90001838,KAMORTA,90001838,DEFAULT,2,-6,0,-2,2,4,7155.48000000002,-58915.409999999996,90172521,96394547,,21,30,T,8,3
90001838,KAMORTA,90001838,DEFAULT,2,-5,0,-1,2,0,7155.48000000002,-52355.95,90172522,96394558,,21,29,T,8,4
90001838,KAMORTA,90001838,DEFAULT,2,-4,0,-1,2,1,7155.48000000002,-45796.49,90172522,96394559,,21,28,T,8,4
90001838,KAMORTA,90001838,DEFAULT,2,-3,0,-1,2,2,7155.48000000002,-39237.03,90172522,96394560,,21,27,T,8,4
90001838,KAMORTA,90001838,DEFAULT,2,-2,0,-1,2,3,7155.48000000002,-32677.569999999992,90172522,96394561,,21,26,T,8,4
90001838,KAMORTA,90001838,DEFAULT,2,-1,0,-1,2,4,7155.48000000002,-26118.109999999993,90172522,96394562,,21,25,T,8,4
90001838,KAMORTA,90001838,DEFAULT,2,0,0,0,2,0,7155.48000000002,-19558.649999999994,90172523,96394573,2,21,24,T,8,5
90001838,KAMORTA,90001838,DEFAULT,2,1,0,0,2,1,7155.48000000002,-12999.189999999993,90172523,96394574,2,21,23,T,8,5
90001838,KAMORTA,90001838,DEFAULT,2,2,0,0,2,2,7155.48000000002,-6439.729999999992,90172523,96394575,2,21,22,T,8,5
90001838,KAMORTA,90001838,DEFAULT,2,3,0,0,2,3,7155.48000000002,119.73000000001048,90172523,96394576,2,21,21,T,8,5
90001838,KAMORTA,90001838,DEFAULT,2,4,0,0,2,4,7155.48000000002,6679.19000000001,90172523,96394577,2,21,20,T,8,5
90001838,KAMORTA,90001838,DEFAULT,2,5,0,1,2,0,7155.48000000002,13238.650000000009,90172524,96394588,,21,19,T,8,6
90001838,KAMORTA,90001838,DEFAULT,2,6,0,1,2,1,7155.48000000002,19798.110000000008,90172524,96394589,,21,18,T,8,6
90001838,KAMORTA,90001838,DEFAULT,2,7,0,1,2,2,7155.48000000002,26357.57000000001,90172524,96394590,,21,17,T,8,6
90001838,KAMORTA,90001838,DEFAULT,2,8,0,1,2,3,7155.48000000002,32917.03000000001,90172524,96394591,,21,16,T,8,6
90001838,KAMORTA,90001838,DEFAULT,2,9,0,1,2,4,7155.48000000002,39476.49000000001,90172524,96394592,,21,15,T,8,6
90001838,KAMORTA,90001838,DEFAULT,2,10,0,2,2,0,7155.48000000002,46035.95000000001,90172525,96394603,,21,14,T,8,7
90001838,KAMORTA,90001838,DEFAULT,2,11,0,2,2,1,7155.48000000002,52595.41000000001,90172525,96394604,,21,13,T,8,7
90001838,KAMORTA,90001838,DEFAULT,2,12,0,2,2,2,7155.48000000002,59154.87000000001,90172525,96394605,,21,12,T,8,7
90001838,KAMORTA,90001838,DEFAULT,2,13,0,2,2,3,7155.48000000002,65714.33000000002,90172525,96394606,,21,11,T,8,7
90001838,KAMORTA,90001838,DEFAULT,2,14,0,2,2,4,7155.48000000002,72273.79000000001,90172525,96394607,,21,10,T,8,7
90001838,KAMORTA,90001838,DEFAULT,2,15,0,3,2,0,7155.48000000002,78833.25000000001,90172526,96394618,12,21,9,T,8,8
90001838,KAMORTA,90001838,DEFAULT,2,16,0,3,2,1,7155.48000000002,85392.71000000002,90172526,96394619,12,21,8,T,8,8
90001838,KAMORTA,90001838,DEFAULT,2,17,0,3,2,2,7155.48000000002,91952.17000000001,90172526,96394620,12,21,7,T,8,8
90001838,KAMORTA,90001838,DEFAULT,2,18,0,3,2,3,7155.48000000002,98511.63000000002,90172526,96394621,12,21,6,T,8,8
90001838,KAMORTA,90001838,DEFAULT,2,19,0,3,2,4,7155.48000000002,105071.09000000003,90172526,96394622,12,21,5,T,8,8
90001838,KAMORTA,90001838,DEFAULT,2,20,0,4,2,0,7155.48000000002,111630.55000000002,90172527,96394633,,21,4,T,8,9
90001838,KAMORTA,90001838,DEFAULT,2,21,0,4,2,1,7155.48000000002,118190.01000000002,90172527,96394634,,21,3,T,8,9
90001838,KAMORTA,90001838,DEFAULT,2,22,0,4,2,2,7155.48000000002,124749.47000000002,90172527,96394635,,21,2,T,8,9
90001838,KAMORTA,90001838,DEFAULT,2,23,0,4,2,3,7155.48000000002,131308.93000000002,90172527,96394636,,21,1,T,8,9
90001838,KAMORTA,90001838,DEFAULT,2,24,0,4,2,4,7155.48000000002,137868.39,90172527,96394637,,21,0,T,8,9
90001838,KAMORTA,90001838,DEFAULT,2,25,0,5,2,0,7155.48000000002,144427.85000000003,90172528,96394648,,21,-1,P,8,10
90001838,KAMORTA,90001838,DEFAULT,2,26,0,5,2,1,7155.48000000002,150987.31000000003,90172528,96394649,,21,-2,P,8,10
90001838,KAMORTA,90001838,DEFAULT,2,27,0,5,2,2,7155.48000000002,157546.77000000005,90172528,96394650,,21,-3,P,8,10
90001838,KAMORTA,90001838,DEFAULT,2,28,0,5,2,3,7155.48000000002,164106.23000000004,90172528,96394651,,21,-4,P,8,10
90001838,KAMORTA,90001838,DEFAULT,2,29,0,5,2,4,7155.48000000002,170665.69000000003,90172528,96394652,,21,-5,P,8,10
90001838,KAMORTA,90001838,DEFAULT,3,-20,1,-4,0,0,14426.44000000002,-150747.85,90172529,96394653,,22,44,P,9,1
90001838,KAMORTA,90001838,DEFAULT,3,-19,1,-4,0,1,14426.44000000002,-144188.39,90172529,96394654,,22,43,T,9,1
90001838,KAMORTA,90001838,DEFAULT,3,-18,1,-4,0,2,14426.44000000002,-137628.93,90172529,96394655,,22,42,T,9,1
90001838,KAMORTA,90001838,DEFAULT,3,-17,1,-4,0,3,14426.44000000002,-131069.47,90172529,96394656,,22,41,T,9,1
90001838,KAMORTA,90001838,DEFAULT,3,-16,1,-4,0,4,14426.44000000002,-124510.01000000001,90172529,96394657,,22,40,T,9,1
90001838,KAMORTA,90001838,DEFAULT,3,-15,1,-3,0,0,14426.44000000002,-117950.55,90172530,96394668,,22,39,T,9,2
90001838,KAMORTA,90001838,DEFAULT,3,-14,1,-3,0,1,14426.44000000002,-111391.09,90172530,96394669,,22,38,T,9,2
90001838,KAMORTA,90001838,DEFAULT,3,-13,1,-3,0,2,14426.44000000002,-104831.63,90172530,96394670,,22,37,T,9,2
90001838,KAMORTA,90001838,DEFAULT,3,-12,1,-3,0,3,14426.44000000002,-98272.17,90172530,96394671,,22,36,T,9,2
90001838,KAMORTA,90001838,DEFAULT,3,-11,1,-3,0,4,14426.44000000002,-91712.70999999999,90172530,96394672,,22,35,T,9,2
90001838,KAMORTA,90001838,DEFAULT,3,-10,1,-2,0,0,14426.44000000002,-85153.25,90172531,96394683,5,22,34,T,9,3
90001838,KAMORTA,90001838,DEFAULT,3,-9,1,-2,0,1,14426.44000000002,-78593.79,90172531,96394684,5,22,33,T,9,3
90001838,KAMORTA,90001838,DEFAULT,3,-8,1,-2,0,2,14426.44000000002,-72034.33,90172531,96394685,5,22,32,T,9,3
90001838,KAMORTA,90001838,DEFAULT,3,-7,1,-2,0,3,14426.44000000002,-65474.869999999995,90172531,96394686,5,22,31,T,9,3
90001838,KAMORTA,90001838,DEFAULT,3,-6,1,-2,0,4,14426.44000000002,-58915.409999999996,90172531,96394687,5,22,30,T,9,3
90001838,KAMORTA,90001838,DEFAULT,3,-5,1,-1,0,0,14426.44000000002,-52355.95,90172532,96394698,,22,29,T,9,4
90001838,KAMORTA,90001838,DEFAULT,3,-4,1,-1,0,1,14426.44000000002,-45796.49,90172532,96394699,,22,28,T,9,4
90001838,KAMORTA,90001838,DEFAULT,3,-3,1,-1,0,2,14426.44000000002,-39237.03,90172532,96394700,,22,27,T,9,4
90001838,KAMORTA,90001838,DEFAULT,3,-2,1,-1,0,3,14426.44000000002,-32677.569999999992,90172532,96394701,,22,26,T,9,4
90001838,KAMORTA,90001838,DEFAULT,3,-1,1,-1,0,4,14426.44000000002,-26118.109999999993,90172532,96394702,,22,25,T,9,4
90001838,KAMORTA,90001838,DEFAULT,3,0,1,0,0,0,14426.44000000002,-19558.649999999994,90172533,96394713,,22,24,T,9,5
90001838,KAMORTA,90001838,DEFAULT,3,1,1,0,0,1,14426.44000000002,-12999.189999999993,90172533,96394714,,22,23,T,9,5
90001838,KAMORTA,90001838,DEFAULT,3,2,1,0,0,2,14426.44000000002,-6439.729999999992,90172533,96394715,,22,22,T,9,5
90001838,KAMORTA,90001838,DEFAULT,3,3,1,0,0,3,14426.44000000002,119.73000000001048,90172533,96394716,,22,21,T,9,5
90001838,KAMORTA,90001838,DEFAULT,3,4,1,0,0,4,14426.44000000002,6679.19000000001,90172533,96394717,,22,20,T,9,5
90001838,KAMORTA,90001838,DEFAULT,3,5,1,1,0,0,14426.44000000002,13238.650000000009,90172534,96394728,,22,19,T,9,6
90001838,KAMORTA,90001838,DEFAULT,3,6,1,1,0,1,14426.44000000002,19798.110000000008,90172534,96394729,,22,18,T,9,6
90001838,KAMORTA,90001838,DEFAULT,3,7,1,1,0,2,14426.44000000002,26357.57000000001,90172534,96394730,,22,17,T,9,6
90001838,KAMORTA,90001838,DEFAULT,3,8,1,1,0,3,14426.44000000002,32917.03000000001,90172534,96394731,,22,16,T,9,6
90001838,KAMORTA,90001838,DEFAULT,3,9,1,1,0,4,14426.44000000002,39476.49000000001,90172534,96394732,,22,15,T,9,6
90001838,KAMORTA,90001838,DEFAULT,3,10,1,2,0,0,14426.44000000002,46035.95000000001,90172535,96394743,,22,14,T,9,7
90001838,KAMORTA,90001838,DEFAULT,3,11,1,2,0,1,14426.44000000002,52595.41000000001,90172535,96394744,,22,13,T,9,7
90001838,KAMORTA,90001838,DEFAULT,3,12,1,2,0,2,14426.44000000002,59154.87000000001,90172535,96394745,,22,12,T,9,7
90001838,KAMORTA,90001838,DEFAULT,3,13,1,2,0,3,14426.44000000002,65714.33000000002,90172535,96394746,,22,11,T,9,7
90001838,KAMORTA,90001838,DEFAULT,3,14,1,2,0,4,14426.44000000002,72273.79000000001,90172535,96394747,,22,10,T,9,7
90001838,KAMORTA,90001838,DEFAULT,3,15,1,3,0,0,14426.44000000002,78833.25000000001,90172536,96394758,,22,9,T,9,8
90001838,KAMORTA,90001838,DEFAULT,3,16,1,3,0,1,14426.44000000002,85392.71000000002,90172536,96394759,,22,8,T,9,8
90001838,KAMORTA,90001838,DEFAULT,3,17,1,3,0,2,14426.44000000002,91952.17000000001,90172536,96394760,,22,7,T,9,8
90001838,KAMORTA,90001838,DEFAULT,3,18,1,3,0,3,14426.44000000002,98511.63000000002,90172536,96394761,,22,6,T,9,8
90001838,KAMORTA,90001838,DEFAULT,3,19,1,3,0,4,14426.44000000002,105071.09000000003,90172536,96394762,,22,5,T,9,8
90001838,KAMORTA,90001838,DEFAULT,3,20,1,4,0,0,14426.44000000002,111630.55000000002,90172537,96394773,,22,4,T,9,9
90001838,KAMORTA,90001838,DEFAULT,3,21,1,4,0,1,14426.44000000002,118190.01000000002,90172537,96394774,,22,3,T,9,9
90001838,KAMORTA,90001838,DEFAULT,3,22,1,4,0,2,14426.44000000002,124749.47000000002,90172537,96394775,,22,2,T,9,9
90001838,KAMORTA,90001838,DEFAULT,3,23,1,4,0,3,14426.44000000002,131308.93000000002,90172537,96394776,,22,1,T,9,9
90001838,KAMORTA,90001838,DEFAULT,3,24,1,4,0,4,14426.44000000002,137868.39,90172537,96394777,,22,0,T,9,9
90001838,KAMORTA,90001838,DEFAULT,3,25,1,5,0,0,14426.44000000002,144427.85000000003,90172538,96394788,,22,-1,P,9,10
90001838,KAMORTA,90001838,DEFAULT,3,26,1,5,0,1,14426.44000000002,150987.31000000003,90172538,96394789,,22,-2,P,9,10
90001838,KAMORTA,90001838,DEFAULT,3,27,1,5,0,2,14426.44000000002,157546.77000000005,90172538,96394790,,22,-3,P,9,10
90001838,KAMORTA,90001838,DEFAULT,3,28,1,5,0,3,14426.44000000002,164106.23000000004,90172538,96394791,,22,-4,P,9,10
90001838,KAMORTA,90001838,DEFAULT,3,29,1,5,0,4,14426.44000000002,170665.69000000003,90172538,96394792,,22,-5,P,9,10
90001838,KAMORTA,90001838,DEFAULT,4,-20,1,-4,1,0,21697.40000000002,-150747.85,90172529,96394658,,23,44,P,9,1
90001838,KAMORTA,90001838,DEFAULT,4,-19,1,-4,1,1,21697.40000000002,-144188.39,90172529,96394659,,23,43,T,9,1
90001838,KAMORTA,90001838,DEFAULT,4,-18,1,-4,1,2,21697.40000000002,-137628.93,90172529,96394660,,23,42,T,9,1
90001838,KAMORTA,90001838,DEFAULT,4,-17,1,-4,1,3,21697.40000000002,-131069.47,90172529,96394661,,23,41,T,9,1
90001838,KAMORTA,90001838,DEFAULT,4,-16,1,-4,1,4,21697.40000000002,-124510.01000000001,90172529,96394662,,23,40,T,9,1
90001838,KAMORTA,90001838,DEFAULT,4,-15,1,-3,1,0,21697.40000000002,-117950.55,90172530,96394673,,23,39,T,9,2
90001838,KAMORTA,90001838,DEFAULT,4,-14,1,-3,1,1,21697.40000000002,-111391.09,90172530,96394674,,23,38,T,9,2
90001838,KAMORTA,90001838,DEFAULT,4,-13,1,-3,1,2,21697.40000000002,-104831.63,90172530,96394675,,23,37,T,9,2
90001838,KAMORTA,90001838,DEFAULT,4,-12,1,-3,1,3,21697.40000000002,-98272.17,90172530,96394676,,23,36,T,9,2
90001838,KAMORTA,90001838,DEFAULT,4,-11,1,-3,1,4,21697.40000000002,-91712.70999999999,90172530,96394677,,23,35,T,9,2
90001838,KAMORTA,90001838,DEFAULT,4,-10,1,-2,1,0,21697.40000000002,-85153.25,90172531,96394688,5,23,34,T,9,3
90001838,KAMORTA,90001838,DEFAULT,4,-9,1,-2,1,1,21697.40000000002,-78593.79,90172531,96394689,5,23,33,T,9,3
90001838,KAMORTA,90001838,DEFAULT,4,-8,1,-2,1,2,21697.40000000002,-72034.33,90172531,96394690,5,23,32,T,9,3
90001838,KAMORTA,90001838,DEFAULT,4,-7,1,-2,1,3,21697.40000000002,-65474.869999999995,90172531,96394691,5,23,31,T,9,3
90001838,KAMORTA,90001838,DEFAULT,4,-6,1,-2,1,4,21697.40000000002,-58915.409999999996,90172531,96394692,5,23,30,T,9,3
90001838,KAMORTA,90001838,DEFAULT,4,-5,1,-1,1,0,21697.40000000002,-52355.95,90172532,96394703,,23,29,T,9,4
90001838,KAMORTA,90001838,DEFAULT,4,-4,1,-1,1,1,21697.40000000002,-45796.49,90172532,96394704,,23,28,T,9,4
90001838,KAMORTA,90001838,DEFAULT,4,-3,1,-1,1,2,21697.40000000002,-39237.03,90172532,96394705,,23,27,T,9,4
90001838,KAMORTA,90001838,DEFAULT,4,-2,1,-1,1,3,21697.40000000002,-32677.569999999992,90172532,96394706,,23,26,T,9,4
90001838,KAMORTA,90001838,DEFAULT,4,-1,1,-1,1,4,21697.40000000002,-26118.109999999993,90172532,96394707,,23,25,T,9,4
90001838,KAMORTA,90001838,DEFAULT,4,0,1,0,1,0,21697.40000000002,-19558.649999999994,90172533,96394718,,23,24,T,9,5
90001838,KAMORTA,90001838,DEFAULT,4,1,1,0,1,1,21697.40000000002,-12999.189999999993,90172533,96394719,,23,23,T,9,5
90001838,KAMORTA,90001838,DEFAULT,4,2,1,0,1,2,21697.40000000002,-6439.729999999992,90172533,96394720,,23,22,T,9,5
90001838,KAMORTA,90001838,DEFAULT,4,3,1,0,1,3,21697.40000000002,119.73000000001048,90172533,96394721,,23,21,T,9,5
90001838,KAMORTA,90001838,DEFAULT,4,4,1,0,1,4,21697.40000000002,6679.19000000001,90172533,96394722,,23,20,T,9,5
90001838,KAMORTA,90001838,DEFAULT,4,5,1,1,1,0,21697.40000000002,13238.650000000009,90172534,96394733,,23,19,T,9,6
90001838,KAMORTA,90001838,DEFAULT,4,6,1,1,1,1,21697.40000000002,19798.110000000008,90172534,96394734,,23,18,T,9,6
90001838,KAMORTA,90001838,DEFAULT,4,7,1,1,1,2,21697.40000000002,26357.57000000001,90172534,96394735,,23,17,T,9,6
90001838,KAMORTA,90001838,DEFAULT,4,8,1,1,1,3,21697.40000000002,32917.03000000001,90172534,96394736,,23,16,T,9,6
90001838,KAMORTA,90001838,DEFAULT,4,9,1,1,1,4,21697.40000000002,39476.49000000001,90172534,96394737,,23,15,T,9,6
90001838,KAMORTA,90001838,DEFAULT,4,10,1,2,1,0,21697.40000000002,46035.95000000001,90172535,96394748,,23,14,T,9,7
90001838,KAMORTA,90001838,DEFAULT,4,11,1,2,1,1,21697.40000000002,52595.41000000001,90172535,96394749,,23,13,T,9,7
90001838,KAMORTA,90001838,DEFAULT,4,12,1,2,1,2,21697.40000000002,59154.87000000001,90172535,96394750,,23,12,T,9,7
90001838,KAMORTA,90001838,DEFAULT,4,13,1,2,1,3,21697.40000000002,65714.33000000002,90172535,96394751,,23,11,T,9,7
90001838,KAMORTA,90001838,DEFAULT,4,14,1,2,1,4,21697.40000000002,72273.79000000001,90172535,96394752,,23,10,T,9,7
90001838,KAMORTA,90001838,DEFAULT,4,15,1,3,1,0,21697.40000000002,78833.25000000001,90172536,96394763,,23,9,T,9,8
90001838,KAMORTA,90001838,DEFAULT,4,16,1,3,1,1,21697.40000000002,85392.71000000002,90172536,96394764,,23,8,T,9,8
90001838,KAMORTA,90001838,DEFAULT,4,17,1,3,1,2,21697.40000000002,91952.17000000001,90172536,96394765,,23,7,T,9,8
90001838,KAMORTA,90001838,DEFAULT,4,18,1,3,1,3,21697.40000000002,98511.63000000002,90172536,96394766,,23,6,T,9,8
90001838,KAMORTA,90001838,DEFAULT,4,19,1,3,1,4,21697.40000000002,105071.09000000003,90172536,96394767,,23,5,T,9,8
90001838,KAMORTA,90001838,DEFAULT,4,20,1,4,1,0,21697.40000000002,111630.55000000002,90172537,96394778,,23,4,T,9,9
90001838,KAMORTA,90001838,DEFAULT,4,21,1,4,1,1,21697.40000000002,118190.01000000002,90172537,96394779,,23,3,T,9,9
90001838,KAMORTA,90001838,DEFAULT,4,22,1,4,1,2,21697.40000000002,124749.47000000002,90172537,96394780,,23,2,T,9,9
90001838,KAMORTA,90001838,DEFAULT,4,23,1,4,1,3,21697.40000000002,131308.93000000002,90172537,96394781,,23,1,T,9,9
90001838,KAMORTA,90001838,DEFAULT,4,24,1,4,1,4,21697.40000000002,137868.39,90172537,96394782,,23,0,P,9,9
90001838,KAMORTA,90001838,DEFAULT,4,25,1,5,1,0,21697.40000000002,144427.85000000003,90172538,96394793,,23,-1,P,9,10
90001838,KAMORTA,90001838,DEFAULT,4,26,1,5,1,1,21697.40000000002,150987.31000000003,90172538,96394794,,23,-2,P,9,10
90001838,KAMORTA,90001838,DEFAULT,4,27,1,5,1,2,21697.40000000002,157546.77000000005,90172538,96394795,,23,-3,P,9,10
90001838,KAMORTA,90001838,DEFAULT,4,28,1,5,1,3,21697.40000000002,164106.23000000004,90172538,96394796,,23,-4,P,9,10
90001838,KAMORTA,90001838,DEFAULT,4,29,1,5,1,4,21697.40000000002,170665.69000000003,90172538,96394797,,23,-5,P,9,10
90001838,KAMORTA,90001838,DEFAULT,5,-20,1,-4,2,0,28968.360000000022,-150747.85,90172529,96394663,,24,44,P,9,1
90001838,KAMORTA,90001838,DEFAULT,5,-19,1,-4,2,1,28968.360000000022,-144188.39,90172529,96394664,,24,43,P,9,1
90001838,KAMORTA,90001838,DEFAULT,5,-18,1,-4,2,2,28968.360000000022,-137628.93,90172529,96394665,,24,42,T,9,1
90001838,KAMORTA,90001838,DEFAULT,5,-17,1,-4,2,3,28968.360000000022,-131069.47,90172529,96394666,,24,41,T,9,1
90001838,KAMORTA,90001838,DEFAULT,5,-16,1,-4,2,4,28968.360000000022,-124510.01000000001,90172529,96394667,,24,40,T,9,1
90001838,KAMORTA,90001838,DEFAULT,5,-15,1,-3,2,0,28968.360000000022,-117950.55,90172530,96394678,,24,39,T,9,2
90001838,KAMORTA,90001838,DEFAULT,5,-14,1,-3,2,1,28968.360000000022,-111391.09,90172530,96394679,,24,38,T,9,2
90001838,KAMORTA,90001838,DEFAULT,5,-13,1,-3,2,2,28968.360000000022,-104831.63,90172530,96394680,,24,37,T,9,2
